Regionname,Rooms
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,6
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,1
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,4
Southern Metropolitan,5
Southern Metropolitan,3
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,5
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,5
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,3
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,4
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,3
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Southern Metropolitan,1
Southern Metropolitan,2
Southern Metropolitan,1
Western Metropolitan,3
Western Metropolitan,5
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,5
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,5
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,5
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,5
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,5
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,2
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,5
Western Metropolitan,2
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,4
Western Metropolitan,5
Western Metropolitan,3
Western Metropolitan,3
Western Metropolitan,3
