Address,City,State,Postal Code,Price,Bedrooms,Bathrooms,Parking Spaces,Description,Latitude,Longitude,Image URL,Search Keywords
"2 The Crest, Melton West VIC 3337, Australia",Victoria,VIC,3337,$1010K,1,3,2,Beautiful residential property located in the heart of Victoria.,-37.66873,144.569766,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.66873,144.569766&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '2', '3337', '1 beds', '3 baths']"
"39 Beaconsfield Parade, Northcote VIC 3070, Australia",Victoria,VIC,3070,$746K,4,1,1,Beautiful residential property located in the heart of Victoria.,-37.76498,144.996334,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.76498,144.996334&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '39', '3070', '4 beds', '1 baths']"
"43A Davey St, Frankston VIC 3199, Australia",Victoria,VIC,3199,$705K,4,2,3,Beautiful residential property located in the heart of Victoria.,-38.147268,145.123237,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.147268,145.123237&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '43a', '3199', '4 beds', '2 baths']"
"739-805 Troups Rd S, Truganina VIC 3024, Australia",Victoria,VIC,3024,$718K,3,2,1,Beautiful residential property located in the heart of Victoria.,-37.788966,144.665609,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.788966,144.665609&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '739-805', '3024', '3 beds', '2 baths']"
"180 Glenwood Dr, Castella VIC 3777, Australia",Victoria,VIC,3777,$344K,3,3,1,Beautiful residential property located in the heart of Victoria.,-37.530449,145.418661,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.530449,145.418661&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '180', '3777', '3 beds', '3 baths']"
"18 Station St, Drysdale VIC 3222, Australia",Victoria,VIC,3222,$480K,3,3,3,Beautiful residential property located in the heart of Victoria.,-38.181194,144.560642,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.181194,144.560642&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '18', '3222', '3 beds', '3 baths']"
"749 Steels Creek Rd, Steels Creek VIC 3775, Australia",Victoria,VIC,3775,$433K,2,2,2,Beautiful residential property located in the heart of Victoria.,-37.584913,145.37431,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.584913,145.37431&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '749', '3775', '2 beds', '2 baths']"
"23 Hindmarsh St, Rowville VIC 3178, Australia",Victoria,VIC,3178,$374K,4,1,2,Beautiful residential property located in the heart of Victoria.,-37.915425,145.250467,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.915425,145.250467&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '23', '3178', '4 beds', '1 baths']"
"78 Somerset Dr, Sunshine North VIC 3020, Australia",Victoria,VIC,3020,$359K,2,1,1,Beautiful residential property located in the heart of Victoria.,-37.75424,144.831596,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.75424,144.831596&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '78', '3020', '2 beds', '1 baths']"
"126 Halsey Rd, Airport West VIC 3042, Australia",Victoria,VIC,3042,$998K,1,3,3,Beautiful residential property located in the heart of Victoria.,-37.718113,144.880562,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.718113,144.880562&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '126', '3042', '1 beds', '3 baths']"
"3830 Whittlesea-Yea Rd, Flowerdale VIC 3717, Australia",Victoria,VIC,3717,$634K,5,2,3,Beautiful residential property located in the heart of Victoria.,-37.332822,145.337763,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.332822,145.337763&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '3830', '3717', '5 beds', '2 baths']"
"56 Turner Ave, Mount Macedon VIC 3441, Australia",Victoria,VIC,3441,$344K,1,3,3,Beautiful residential property located in the heart of Victoria.,-37.361997,144.582703,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.361997,144.582703&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '56', '3441', '1 beds', '3 baths']"
"23 Holbourne Dr, Junction Village VIC 3977, Australia",Victoria,VIC,3977,$1122K,2,2,2,Beautiful residential property located in the heart of Victoria.,-38.130389,145.2924,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.130389,145.2924&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '23', '3977', '2 beds', '2 baths']"
"2480 Melbourne-Lancefield Rd, Romsey VIC 3434, Australia",Victoria,VIC,3434,$457K,4,3,2,Beautiful residential property located in the heart of Victoria.,-37.378088,144.746148,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.378088,144.746148&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '2480', '3434', '4 beds', '3 baths']"
"7 Station Creek Way, Botanic Ridge VIC 3977, Australia",Victoria,VIC,3977,$1063K,2,1,2,Beautiful residential property located in the heart of Victoria.,-38.146558,145.248957,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.146558,145.248957&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '7', '3977', '2 beds', '1 baths']"
"4 Swan Ct, Wandong VIC 3758, Australia",Victoria,VIC,3758,$601K,5,2,2,Beautiful residential property located in the heart of Victoria.,-37.337581,145.008166,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.337581,145.008166&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '4', '3758', '5 beds', '2 baths']"
"30-32 Westall Rd, Springvale VIC 3171, Australia",Victoria,VIC,3171,$697K,1,2,2,Beautiful residential property located in the heart of Victoria.,-37.938187,145.141677,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.938187,145.141677&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '30-32', '3171', '1 beds', '2 baths']"
"34 Howell Cres, Truganina VIC 3029, Australia",Victoria,VIC,3029,$1101K,2,1,2,Beautiful residential property located in the heart of Victoria.,-37.83201,144.710156,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.83201,144.710156&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '34', '3029', '2 beds', '1 baths']"
"6 Worthing Ct, Mulgrave VIC 3170, Australia",Victoria,VIC,3170,$785K,4,3,2,Beautiful residential property located in the heart of Victoria.,-37.925412,145.174759,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.925412,145.174759&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '6', '3170', '4 beds', '3 baths']"
"203 Duke St, Sunshine North VIC 3020, Australia",Victoria,VIC,3020,$618K,4,1,3,Beautiful residential property located in the heart of Victoria.,-37.772727,144.848129,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.772727,144.848129&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '203', '3020', '4 beds', '1 baths']"
"17 Rannoch Ave, Mount Eliza VIC 3930, Australia",Victoria,VIC,3930,$912K,3,2,3,Beautiful residential property located in the heart of Victoria.,-38.175357,145.082107,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.175357,145.082107&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '17', '3930', '3 beds', '2 baths']"
"405 Brown Rd, Officer VIC 3809, Australia",Victoria,VIC,3809,$856K,5,3,3,Beautiful residential property located in the heart of Victoria.,-38.049858,145.428251,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.049858,145.428251&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '405', '3809', '5 beds', '3 baths']"
"264 Old Spring Valley Rd, Flowerdale VIC 3717, Australia",Victoria,VIC,3717,$816K,3,2,3,Beautiful residential property located in the heart of Victoria.,-37.317879,145.336349,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.317879,145.336349&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '264', '3717', '3 beds', '2 baths']"
"21 Joroma Pl, Wonga Park VIC 3115, Australia",Victoria,VIC,3115,$710K,5,2,3,Beautiful residential property located in the heart of Victoria.,-37.759813,145.286625,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.759813,145.286625&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '21', '3115', '5 beds', '2 baths']"
"7 Mattone Dr, Fraser Rise VIC 3336, Australia",Victoria,VIC,3336,$414K,4,2,1,Beautiful residential property located in the heart of Victoria.,-37.691897,144.699109,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.691897,144.699109&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '7', '3336', '4 beds', '2 baths']"
"9 Cheniston Rd, Mount Macedon VIC 3441, Australia",Victoria,VIC,3441,$402K,2,1,3,Beautiful residential property located in the heart of Victoria.,-37.405453,144.586218,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.405453,144.586218&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '9', '3441', '2 beds', '1 baths']"
"164 Atlantic Dr, Keysborough VIC 3173, Australia",Victoria,VIC,3173,$593K,1,3,2,Beautiful residential property located in the heart of Victoria.,-38.012947,145.185128,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.012947,145.185128&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '164', '3173', '1 beds', '3 baths']"
"15 Mernda Ave, Bonbeach VIC 3196, Australia",Victoria,VIC,3196,$460K,2,1,1,Beautiful residential property located in the heart of Victoria.,-38.069317,145.124523,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.069317,145.124523&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '15', '3196', '2 beds', '1 baths']"
"31 Point Cook Rd, Altona Meadows VIC 3028, Australia",Victoria,VIC,3028,$594K,4,2,2,Beautiful residential property located in the heart of Victoria.,-37.873768,144.759265,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.873768,144.759265&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '31', '3028', '4 beds', '2 baths']"
"41 Wurundjeri Dr, Epping VIC 3076, Australia",Victoria,VIC,3076,$700K,4,2,1,Beautiful residential property located in the heart of Victoria.,-37.645964,145.003579,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.645964,145.003579&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '41', '3076', '4 beds', '2 baths']"
"15 Wynnstay Rd, Prahran VIC 3181, Australia",Victoria,VIC,3181,$867K,4,3,2,Beautiful residential property located in the heart of Victoria.,-37.852812,145.010135,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.852812,145.010135&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '15', '3181', '4 beds', '3 baths']"
"3 Snake Gully Dr, Bundoora VIC 3083, Australia",Victoria,VIC,3083,$1090K,4,1,3,Beautiful residential property located in the heart of Victoria.,-37.708839,145.048333,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.708839,145.048333&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '3', '3083', '4 beds', '1 baths']"
"1 Caroben Ave, Vermont VIC 3133, Australia",Victoria,VIC,3133,$744K,3,1,2,Beautiful residential property located in the heart of Victoria.,-37.843029,145.196893,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.843029,145.196893&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1', '3133', '3 beds', '1 baths']"
"5 Casuarina Dr, Romsey VIC 3434, Australia",Victoria,VIC,3434,$367K,2,1,2,Beautiful residential property located in the heart of Victoria.,-37.362507,144.73421,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.362507,144.73421&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '5', '3434', '2 beds', '1 baths']"
"2 Maroondah Rd, Ashwood VIC 3147, Australia",Victoria,VIC,3147,$1099K,4,3,3,Beautiful residential property located in the heart of Victoria.,-37.865198,145.110143,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.865198,145.110143&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '2', '3147', '4 beds', '3 baths']"
"160 Old Moorooduc Rd, Tuerong VIC 3915, Australia",Victoria,VIC,3915,$1078K,1,2,2,Beautiful residential property located in the heart of Victoria.,-38.307354,145.04626,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.307354,145.04626&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '160', '3915', '1 beds', '2 baths']"
"1315 Ballan Rd, Quandong VIC 3030, Australia",Victoria,VIC,3030,$573K,4,1,3,Beautiful residential property located in the heart of Victoria.,-37.838262,144.55132,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.838262,144.55132&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '1315', '3030', '4 beds', '1 baths']"
"48 Mills St, Albert Park VIC 3206, Australia",Victoria,VIC,3206,$1066K,4,1,2,Beautiful residential property located in the heart of Victoria.,-37.845674,144.958645,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.845674,144.958645&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '48', '3206', '4 beds', '1 baths']"
"273 Bungower Rd, Moorooduc VIC 3933, Australia",Victoria,VIC,3933,$486K,5,1,2,Beautiful residential property located in the heart of Victoria.,-38.234968,145.146026,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.234968,145.146026&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '273', '3933', '5 beds', '1 baths']"
"52 David St, Hampton VIC 3188, Australia",Victoria,VIC,3188,$750K,3,1,1,Beautiful residential property located in the heart of Victoria.,-37.943266,145.017098,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.943266,145.017098&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '52', '3188', '3 beds', '1 baths']"
"6 Sorbus St, Tarneit VIC 3029, Australia",Victoria,VIC,3029,$540K,4,2,2,Beautiful residential property located in the heart of Victoria.,-37.81577,144.693573,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.81577,144.693573&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '6', '3029', '4 beds', '2 baths']"
"15 Huntingdale Dr, Chirnside Park VIC 3116, Australia",Victoria,VIC,3116,$1072K,1,2,3,Beautiful residential property located in the heart of Victoria.,-37.755166,145.322831,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.755166,145.322831&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '15', '3116', '1 beds', '2 baths']"
"25 Surrey Rd, Cranbourne South VIC 3977, Australia",Victoria,VIC,3977,$960K,2,1,3,Beautiful residential property located in the heart of Victoria.,-38.137652,145.241336,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.137652,145.241336&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '25', '3977', '2 beds', '1 baths']"
"21 Cahillton Rd, Gruyere VIC 3770, Australia",Victoria,VIC,3770,$1114K,4,1,2,Beautiful residential property located in the heart of Victoria.,-37.730384,145.442342,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.730384,145.442342&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '21', '3770', '4 beds', '1 baths']"
"27 Huxtable Ave, Altona North VIC 3025, Australia",Victoria,VIC,3025,$480K,3,1,3,Beautiful residential property located in the heart of Victoria.,-37.82911,144.852065,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.82911,144.852065&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '27', '3025', '3 beds', '1 baths']"
"103-121 Boundary Rd, Narre Warren North VIC 3804, Australia",Victoria,VIC,3804,$665K,5,2,2,Beautiful residential property located in the heart of Victoria.,-37.972564,145.356277,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.972564,145.356277&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '103-121', '3804', '5 beds', '2 baths']"
"22 Boronia Ave, Cranbourne VIC 3977, Australia",Victoria,VIC,3977,$452K,4,1,3,Beautiful residential property located in the heart of Victoria.,-38.089607,145.293043,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.089607,145.293043&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '22', '3977', '4 beds', '1 baths']"
"3536 M420, Koo Wee Rup VIC 3981, Australia",Victoria,VIC,3981,$911K,3,3,2,Beautiful residential property located in the heart of Victoria.,-38.213969,145.455009,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.213969,145.455009&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '3536', '3981', '3 beds', '3 baths']"
"4 Kemp Cres, Somerville VIC 3912, Australia",Victoria,VIC,3912,$965K,4,2,3,Beautiful residential property located in the heart of Victoria.,-38.241065,145.163409,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-38.241065,145.163409&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '4', '3912', '4 beds', '2 baths']"
"9 Presto Rd, Strathtulloh VIC 3338, Australia",Victoria,VIC,3338,$871K,3,3,1,Beautiful residential property located in the heart of Victoria.,-37.730052,144.609754,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.730052,144.609754&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '9', '3338', '3 beds', '3 baths']"
"49-51 Pine Ln, Heatherton VIC 3202, Australia",Victoria,VIC,3202,$1068K,2,3,1,Beautiful residential property located in the heart of Victoria.,-37.957785,145.095791,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.957785,145.095791&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '49-51', '3202', '2 beds', '3 baths']"
"95 Cookes Rd, Yuroke VIC 3063, Australia",Victoria,VIC,3063,$885K,4,3,3,Beautiful residential property located in the heart of Victoria.,-37.59657,144.873342,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.59657,144.873342&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '95', '3063', '4 beds', '3 baths']"
"160 McGregor Rd, Gisborne VIC 3437, Australia",Victoria,VIC,3437,$867K,1,2,1,Beautiful residential property located in the heart of Victoria.,-37.505435,144.633294,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.505435,144.633294&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '160', '3437', '1 beds', '2 baths']"
"36 Healey St, Moorabbin VIC 3189, Australia",Victoria,VIC,3189,$901K,3,2,3,Beautiful residential property located in the heart of Victoria.,-37.934858,145.040961,"https://maps.googleapis.com/maps/api/streetview?size=600x400&location=-37.934858,145.040961&key=AIzaSyA-Ak-lIaa8gikVxaSblzkEMhguKr4N3zI","['victoria', '36', '3189', '3 beds', '2 baths']"
